CustomerID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Total_Debt,Avg_Monthly_Revenue,Avg_Monthly_Expenses,Savings_Account_Balance,Tenure,Loan_Repayments,Credit_Card_Fees,Overdraft_Fees,Investment_Account_Balance,Customer_Segment,Branch_Region,Customer_Support_Interactions,Digital_Banking_Usage,Churn,Risk_Score,Default_History
CUST001561,40,Male,Married,Undergraduate,Employed,44814.42,7025.82,2919.12,2229.78,4390.66,29,1375.67,37.88,6.34,16548.5,Private,West,17,74,No,767.1,No
CUST001562,36,Male,Single,High School,Employed,55077.2,17044.3,4365.94,3585.69,2906,26,1340.17,97.82,31.81,35341.85,Private,West,13,48,No,397.99,No
CUST001563,64,Female,Married,High School,Employed,35262,3548.82,1129.26,848.02,6905.09,21,1030.57,129.39,21.66,6501.14,Retail,West,13,70,No,512.48,No
CUST001564,37,Male,Single,Undergraduate,Retired,26018.76,12087.09,1576.15,1252.05,4486.75,12,1307.56,37.58,0.38,7263.81,Private,South,3,47,No,495.54,No
CUST001565,67,Female,Single,Postgraduate,Self-Employed,54732.42,7664.24,4283.65,3484.57,3254.05,12,1329.08,194.96,40.01,6111.44,Private,West,9,13,No,738.86,Yes
CUST001566,43,Male,Married,High School,Employed,48667.45,18053.96,1249.81,966.18,16057.22,5,1186.88,172.73,47.16,32443.58,Retail,East,2,8,No,513.67,No
CUST001567,55,Male,Married,Undergraduate,Employed,29509.9,8685.7,1893.64,1281.81,6114.12,26,811.1,60.9,46.04,27076.32,Retail,West,4,88,No,418.48,No
CUST001568,30,Male,Single,Undergraduate,Retired,16840.3,2314.03,992.39,615.36,3085.02,32,1430.07,113.4,19.21,16384.99,Private,South,12,84,No,810.44,No
CUST001569,52,Male,Married,Postgraduate,Self-Employed,55870.9,24001.56,1875.23,1423.57,8046.24,2,1244.84,111.38,39.39,36846.84,High Net Worth,West,19,89,No,464.04,No
CUST001570,44,Female,Divorced,Undergraduate,Employed,52375.12,16529.18,2337.79,1712.85,12266.53,8,277.78,80.16,24.9,38356.71,Private,West,4,5,Yes,794.38,No
CUST001571,49,Male,Single,Postgraduate,Employed,48871.41,15808.61,2374.79,1486.57,14413.43,27,687.87,156.73,49,15002.46,Retail,West,1,68,No,675.48,No
CUST001572,33,Male,Single,Undergraduate,Employed,70400.53,29768.25,5350.27,3449.95,6161,37,855.57,138.49,48.16,43992.78,Private,West,15,90,No,658.67,No
CUST001573,60,Male,Married,Postgraduate,Self-Employed,94210.97,28516,6462.84,4652.5,14759.38,8,841.18,175.56,38.67,19455.34,Retail,South,6,35,No,466.35,No
CUST001574,70,Male,Single,High School,Employed,31563.52,8152.02,962.01,780.82,8979.75,24,631.35,20.92,23.57,24891.32,Retail,East,8,15,No,786.72,No
CUST001575,35,Female,Widowed,Postgraduate,Self-Employed,36904.35,12777.86,1349.63,987.43,9323.21,13,844.3,128.72,45.1,8478.46,Retail,South,1,35,No,731.4,No
CUST001576,30,Male,Married,Undergraduate,Employed,73935.24,21096.17,3162.69,2756.68,8460.67,29,230.19,198.7,11.2,37234.05,Retail,South,1,75,No,372.53,No
CUST001577,21,Female,Married,Postgraduate,Retired,25222.47,4022.27,1919.9,1644.76,2436.63,13,1017.33,162.06,10.71,7926,Retail,Central,17,33,No,810.08,No
CUST001578,53,Female,Married,Undergraduate,Self-Employed,53727.11,11814.5,1207.3,763.28,13427.03,23,796.84,81.98,27.91,33794.31,Retail,North,12,40,Yes,520.62,No
CUST001579,51,Female,Married,Undergraduate,Unemployed,9050.37,4166.87,495.31,410.45,1172.17,15,1202.71,48.1,40.95,6861.51,Private,South,5,68,Yes,744.67,No
CUST001580,48,Female,Single,Undergraduate,Employed,50010.43,6033.67,3425.31,2468.17,5955.13,24,1070.74,97.09,3.11,13173.78,Retail,West,3,60,No,421.42,No
CUST001581,35,Male,Divorced,Undergraduate,Employed,52199.34,7925.68,3537.82,2618.85,4184.69,23,257.88,96.37,39.23,38814.01,Retail,Central,1,21,No,340.94,No
CUST001582,42,Male,Married,Undergraduate,Employed,39999.47,6650.81,2310.76,1541.19,7034.81,10,590.99,125.35,47.47,16042.9,Retail,South,5,67,No,763.92,No
CUST001583,50,Female,Single,Undergraduate,Employed,30071.48,8557.58,1479.35,1224.25,7407.34,38,1130.75,31.89,27.3,16016.07,Retail,North,12,96,Yes,704.13,No
CUST001584,46,Female,Married,Undergraduate,Employed,59359.77,20318.15,1380.93,1221.16,18438.79,5,571.64,89.69,10.68,46821.72,Retail,West,0,35,No,346.59,No
CUST001585,79,Female,Single,Postgraduate,Employed,46142.51,21841.39,1279.79,895.04,10472.91,5,893.66,173.86,31.58,13891.62,Retail,West,0,1,Yes,361.85,Yes
CUST001586,32,Female,Single,High School,Employed,34193.41,11196.11,2216.32,1558.1,5975.2,31,1445.78,135.85,9.84,25841.73,Retail,West,1,18,No,562.35,No
CUST001587,57,Male,Married,Undergraduate,Self-Employed,58376.97,26764.43,1633.29,1445.03,17003.08,1,211.89,98.25,19.52,52160.45,Retail,East,16,6,No,537.2,Yes
CUST001588,42,Male,Married,Postgraduate,Self-Employed,77356.74,33477.75,2496.77,2016,25467.03,2,366.4,75.84,34.98,61726.82,Private,Central,13,19,No,531.29,No
CUST001589,43,Female,Married,Undergraduate,Employed,61073.62,8656.85,4140.08,2911.66,7518.81,29,772.85,70.36,19.07,56734.4,Retail,South,19,31,No,812.51,No
CUST001590,59,Female,Single,Undergraduate,Employed,71997.44,24340.71,3554.66,3191.69,8334.7,7,1133.81,154.72,24.22,29107.32,Retail,West,8,48,No,542.22,No
CUST001591,57,Male,Married,Postgraduate,Employed,38139.85,12366.76,2413.97,1511.29,4619.47,29,562.16,97.16,27.26,9180.16,Retail,Central,19,60,Yes,454.57,Yes
CUST001592,79,Female,Single,Undergraduate,Employed,37484.85,6679.21,2369.45,1467.78,7835.39,9,264.45,64.32,16.97,9373.91,Retail,North,11,56,No,628.41,No
CUST001593,31,Male,Married,Undergraduate,Self-Employed,62781.59,19346.16,1347.27,1055.33,14772.01,36,542.09,166.29,3.82,30760.35,Private,South,4,49,No,792.34,No
CUST001594,30,Male,Married,Postgraduate,Employed,72718.72,31499.37,4408.1,2708.24,10125.67,7,1002.21,67.81,25.54,63667.87,Retail,North,5,8,No,717.57,No
CUST001595,59,Female,Married,Postgraduate,Unemployed,6573.04,1907.59,318.84,233.13,892.13,28,1209.57,31.6,24.39,4202.81,Retail,South,5,70,Yes,844.7,No
CUST001596,49,Female,Divorced,Undergraduate,Self-Employed,95162.78,30275.39,3865.05,3130.07,27833.17,10,1467.82,118.66,21.32,28103.51,Retail,West,16,87,No,493.82,No
CUST001597,37,Male,Divorced,High School,Employed,50132.23,15076.66,1700.02,1222.18,17087.74,16,1165.88,70.23,9.22,26222.11,Retail,South,14,68,No,371.91,No
CUST001598,29,Male,Widowed,Undergraduate,Unemployed,5476.34,2572.41,294.72,234.28,972.94,10,789.16,20.88,2.61,5359.92,Retail,West,18,12,No,821.1,No
CUST001599,30,Male,Widowed,Undergraduate,Employed,74644.54,26917.71,2280.49,1836.95,12578.18,39,509.66,110.28,41.33,35495.73,Retail,East,17,15,Yes,762.19,Yes
CUST001600,72,Female,Married,Undergraduate,Employed,62603.17,8802.79,1654.14,1395.5,18996.98,26,1398.52,181.02,26.62,54395.82,Retail,East,19,51,No,518.97,No
CUST001601,34,Male,Widowed,Undergraduate,Self-Employed,43187.91,12222.76,2091.29,1477.04,10792.33,34,847.89,135.94,49.01,29866.21,Retail,Central,11,68,No,474.52,No
CUST001602,39,Female,Divorced,High School,Employed,31342.86,10718.44,1268.14,1106.42,7963.44,34,1064.31,23.27,48.89,29421.17,Private,South,8,10,No,687.05,No
CUST001603,35,Female,Married,Undergraduate,Employed,68138,25463.37,2069.94,1692.5,11171.28,14,761.42,88.18,29,57575.74,Retail,West,18,30,No,524.43,No
CUST001604,40,Female,Single,Undergraduate,Unemployed,7604.54,3371.74,217.44,160.49,2497.55,18,438.95,64.47,24.51,7499.8,Private,East,6,46,No,440.09,No
CUST001605,28,Male,Single,Postgraduate,Self-Employed,92967.52,34780.33,4401.27,3686.41,10443.24,1,865.71,140.68,9.32,78165.29,Private,West,14,76,No,309.32,No
CUST001606,47,Female,Divorced,Postgraduate,Employed,39655.22,6464.15,856.1,553.43,15819.37,17,1275.87,102.24,18.97,31661.14,Retail,West,4,42,Yes,643.13,No
CUST001607,27,Male,Married,Undergraduate,Employed,45633.5,19970.48,3390.2,2947.31,3558.39,22,636.65,51.09,39.27,11997.12,Private,West,1,39,No,694.86,No
CUST001608,65,Male,Divorced,Undergraduate,Unemployed,6843.02,1653.92,209.27,186.42,2248.33,37,1036.22,102.13,48.16,6250.64,Retail,East,16,8,No,805.02,No
CUST001609,35,Male,Married,Undergraduate,Retired,24044.54,11798.5,545.77,470.4,8077.23,16,159.3,187.65,29.99,6849.18,Retail,West,10,59,No,407.03,No
CUST001610,48,Male,Married,Undergraduate,Retired,15892.24,7016.92,706.35,500.82,2300.06,7,1411.15,93.94,30.84,7334,Private,West,9,61,Yes,732.45,No
CUST001611,71,Female,Married,Undergraduate,Employed,68619.86,8839.75,3141.99,2138.86,12485.5,15,1457.9,176.66,47.12,51394.52,Private,North,18,70,No,321.37,No
CUST001612,54,Male,Divorced,Undergraduate,Employed,63682.13,9869.94,2544.67,1529.65,11964.81,21,640.81,105.58,6.35,9232.39,High Net Worth,Central,14,81,No,411.55,No
CUST001613,47,Male,Single,High School,Unemployed,7332.52,3293.07,484.22,380.3,882.69,2,797.74,156.38,30.59,3181.04,Retail,West,6,87,No,810.1,No
CUST001614,39,Female,Divorced,Undergraduate,Self-Employed,58867.69,28463.19,4438.46,3921.22,4860.07,25,324.82,161.45,29.27,16482.88,Retail,North,8,50,No,447.6,No
CUST001615,39,Male,Married,Undergraduate,Self-Employed,97989.98,41985.51,4241.08,2565.28,30365.47,9,374.68,156.93,10.25,46180.87,Retail,Central,3,7,No,621.15,No
CUST001616,55,Female,Married,High School,Employed,62384.83,26796.25,2455.38,2169.07,16059.35,20,942.9,134.93,38.69,35815.11,Retail,South,8,97,No,620.97,No
CUST001617,79,Male,Married,Undergraduate,Employed,51594.45,8030.45,1424.53,1263.59,7584.48,10,977.81,191.45,5.96,24297.97,Retail,West,0,53,Yes,486.54,No
CUST001618,55,Male,Single,Undergraduate,Employed,63560.85,20518.39,3269.83,2529.42,15570.56,21,578.25,187.14,3.16,60643.37,Retail,South,6,7,Yes,579.54,No
CUST001619,48,Female,Single,Undergraduate,Employed,54679.63,25815.03,3459.23,2738.62,5747.49,4,623.64,74.5,24.31,27653.25,Retail,West,15,96,No,480.61,No
CUST001620,60,Male,Married,Undergraduate,Employed,27475.56,9554.1,803.81,544.53,10206.92,30,808.72,145.04,14.99,11624.67,Private,Central,2,93,No,620.13,No
CUST001621,45,Male,Single,Undergraduate,Retired,26746.28,9043.25,788.83,516.69,5306.14,34,1415.71,139.66,21.81,22157.86,Retail,Central,1,30,No,404.15,No
CUST001622,26,Male,Single,Postgraduate,Employed,39462.74,10341.58,1438.29,1216.65,7294.27,30,309.52,56.05,5.63,33518.44,Retail,West,0,77,Yes,830.99,No
CUST001623,49,Male,Divorced,Undergraduate,Retired,27977.38,8644.97,1752.07,1246.94,4765.6,14,872.14,67.71,22.62,27227.53,High Net Worth,Central,3,54,No,589.02,No
CUST001624,76,Male,Married,Undergraduate,Self-Employed,34397.1,8287.39,1927.87,1573.57,3748.31,22,181.46,75.94,21.98,21484.89,Retail,East,19,38,No,532.95,No
CUST001625,33,Male,Married,Postgraduate,Employed,74792.36,26123.37,5810.12,4927,3858.44,1,741.69,79.69,48.33,35587.16,High Net Worth,Central,18,82,No,389.74,No
CUST001626,57,Male,Single,Undergraduate,Self-Employed,80805.27,21400.76,5305.4,4674.88,5895.39,8,656.1,173.79,36.13,80402.42,Retail,East,0,30,No,612.73,No
CUST001627,34,Female,Divorced,High School,Self-Employed,48755.56,16991.45,2248.98,1621.19,12348.16,11,329.88,156.32,46.02,44414.16,Retail,South,3,85,Yes,371.33,No
CUST001628,47,Male,Divorced,Undergraduate,Employed,65611.74,22471.83,4765.4,4086.59,4440.96,1,329.59,165.39,39.06,45184.31,Retail,Central,14,30,No,685.7,No
CUST001629,30,Male,Married,Undergraduate,Employed,53434.11,18682.97,2818.54,1695.13,7463.27,5,730.13,184.34,39.39,27440.06,Retail,East,9,18,No,648.87,No
CUST001630,44,Male,Divorced,Undergraduate,Self-Employed,43000.82,5273.82,3288.5,2036.14,4532.5,10,277.23,112.58,43.29,34785.26,Private,West,0,62,No,601.35,No
CUST001631,62,Female,Divorced,High School,Self-Employed,42951.38,14583.62,3140.41,2042.3,6568.76,39,512.69,170.38,12.79,13496.11,Private,West,12,98,No,519.08,No
CUST001632,40,Female,Married,Postgraduate,Employed,43577.15,4968.84,2653.75,1936.24,6515.51,13,199.71,145.16,21.34,13746.12,High Net Worth,North,11,29,No,552.58,Yes
CUST001633,55,Female,Married,High School,Employed,66392.3,15586.07,3559,3096.28,7951.3,21,516.21,103.66,43.76,55585.34,Private,South,17,49,No,590.14,No
CUST001634,65,Female,Single,Postgraduate,Self-Employed,42038.6,20181.2,945.26,667.75,10167.31,36,847.17,54.89,3.35,19990.17,Private,South,1,45,No,421.97,No
CUST001635,74,Male,Single,Postgraduate,Employed,37490.62,4847.11,2789.23,2484.32,2482.88,33,1141.42,97.45,2.76,7923,Retail,West,12,51,No,469.98,No
CUST001636,36,Male,Single,Postgraduate,Employed,64996.6,14456.82,5103.65,3697.57,8256.51,28,1262.57,57.18,32.4,44788.48,Retail,West,14,20,No,768.4,No
CUST001637,42,Female,Single,Undergraduate,Unemployed,8813.66,3568.24,176.66,136.53,2607.33,9,572.98,71.69,45.48,8233.26,Retail,Central,6,31,Yes,337.17,No
CUST001638,32,Female,Single,High School,Retired,25814.7,5162.96,1444.78,947.49,6916.39,11,1414.32,71.03,39.71,24134.34,Private,West,18,47,No,737.77,No
CUST001639,79,Male,Divorced,Undergraduate,Self-Employed,86443.31,32177.36,5805.12,5154.06,7905.46,29,436.87,156.99,39.95,75388.27,Retail,South,1,83,Yes,507.03,No
CUST001640,74,Male,Single,Undergraduate,Employed,54130.19,26886.21,1351.22,1057.01,11815.63,7,212.81,111.4,18,32301.84,Retail,South,0,13,Yes,519.9,No
CUST001641,48,Female,Widowed,Postgraduate,Employed,61984.12,15747.91,3444.9,3026.5,7447.25,27,1395.01,162.77,29.59,52558.43,Private,North,13,77,No,506.1,No
CUST001642,68,Female,Married,Undergraduate,Employed,68053.99,19632.22,3612.89,2820.01,9255.59,22,855.73,177.93,38.57,64929.81,Retail,Central,1,45,No,630.03,No
CUST001643,47,Male,Single,Undergraduate,Self-Employed,46064.3,7123.15,3251.48,2223.65,6651.47,31,591.93,130.1,39.69,16503.38,Retail,Central,17,70,No,552.05,No
CUST001644,52,Female,Married,Postgraduate,Employed,71773.52,30377.91,1856,1216.11,22428.61,30,1357.36,93.3,29.03,33897.98,Retail,Central,14,57,No,539.11,No
CUST001645,30,Male,Single,High School,Employed,39395.35,16036.21,1899.54,1476.77,5339.85,28,1186.04,174.22,40.02,21127.88,Private,West,4,87,No,366.16,Yes
CUST001646,62,Male,Widowed,High School,Employed,48457.34,11407.59,1719.4,1154.5,12870.55,20,1265.42,122.16,1.35,45284.5,Retail,South,19,28,No,818.28,No
CUST001647,31,Male,Divorced,Undergraduate,Retired,23593.95,3032.28,619.38,390.95,6603.69,15,509.28,174.25,47.13,8404.21,Private,Central,13,1,No,732.21,No
CUST001648,67,Male,Single,Undergraduate,Unemployed,6769.83,2443.64,484.55,291.57,1485.79,15,1322.88,67.78,43.53,3663.79,Retail,South,10,55,No,564.42,No
CUST001649,64,Male,Divorced,Undergraduate,Employed,46652.26,22692.13,2555.5,2294.41,8647.91,12,1009.68,121.84,2.6,5348.4,Retail,South,12,6,No,387.32,No
CUST001650,58,Female,Married,Undergraduate,Employed,32670.2,8461.66,2592.14,1971.63,2261.35,17,1133.22,58.11,20.97,32319.34,Private,North,10,63,No,813.99,No
CUST001651,23,Male,Single,Postgraduate,Employed,35619.37,14915.03,1664.93,1490.57,6161.15,23,537.39,145.7,45.97,12474.65,High Net Worth,West,3,56,No,397.83,Yes
CUST001652,38,Male,Married,High School,Employed,55146.57,22697.92,3912.77,2746.55,7482.23,6,443.02,125.64,25.64,20552.85,Retail,East,3,56,No,384.82,No
CUST001653,37,Male,Married,Undergraduate,Self-Employed,36650.73,5408.13,2258.94,1828.32,3466.21,16,671.45,120.08,4.57,14338.04,Private,West,11,97,No,401.14,Yes
CUST001654,41,Male,Single,Undergraduate,Unemployed,12733.61,5810.46,412.46,300.06,2985.6,27,905.3,135.04,48.33,6219.91,Private,Central,9,48,No,350.55,No
CUST001655,30,Female,Married,Undergraduate,Employed,39583.98,7362.82,1119.86,997.99,12469.93,23,1032.38,87.57,17.92,33860.66,Retail,North,16,21,No,390.77,No
CUST001656,75,Female,Single,Undergraduate,Employed,52321.17,9679.69,4165.43,3671.34,4089.54,1,797.15,54.56,25.81,38618.22,Private,North,1,77,No,653.78,No
CUST001657,48,Female,Married,High School,Unemployed,13381.23,2859.29,711.19,585.2,3119.39,7,1078.41,165.15,31.6,11966.32,Private,West,19,81,No,415.6,Yes
CUST001658,38,Female,Single,High School,Employed,40955.13,7702.12,1845.58,1231.81,8654.49,39,1091.66,89.19,41.62,39100.32,Retail,Central,10,95,No,544.78,No
CUST001659,42,Male,Widowed,High School,Self-Employed,95204.53,45152.47,7524.54,6423.64,8021.73,39,1032.5,198.01,43.66,33728.78,High Net Worth,South,1,80,No,601.2,No
CUST001660,44,Male,Married,Undergraduate,Self-Employed,67509.13,25343.58,1535.38,1298.85,12067.7,18,451.52,106.58,32.65,65836.73,Retail,East,1,48,No,677.34,No
CUST001661,50,Female,Single,High School,Retired,19539.79,7881.64,1445.12,1050.74,1455.37,36,724.86,108.2,47.42,6822.76,Retail,South,19,64,No,395.58,No
CUST001662,47,Female,Married,Undergraduate,Employed,40736.24,4106.89,2492.13,2181.83,4089.61,22,1172.05,142.01,10.95,5466.67,Private,East,12,45,Yes,585.01,No
CUST001663,74,Female,Single,High School,Employed,45779.39,18797.57,1002.47,807.9,17335.94,2,1341.75,140.01,45.24,36908.03,Private,South,19,45,No,830.34,No
CUST001664,46,Female,Married,Undergraduate,Retired,21307.52,7798.85,1245.72,1057.34,3023.9,26,801.64,52.49,9.5,4190.94,Private,North,12,17,No,545.99,No
CUST001665,79,Female,Single,Postgraduate,Self-Employed,93712.97,41458.91,5940.52,4837.21,16524.05,32,1481.51,69.02,44.72,14134.38,Private,South,16,72,No,642,No
CUST001666,69,Male,Divorced,Undergraduate,Employed,59318.53,21861.3,3297.25,2680.72,11257.29,23,344.6,61.67,10.79,57663.37,Retail,Central,14,42,Yes,841.63,No
CUST001667,34,Male,Divorced,Undergraduate,Self-Employed,74376.63,32282.19,1550.38,1209.9,21795.01,18,414.13,29.61,35.96,14356.64,Private,West,13,89,No,545.35,No
CUST001668,74,Female,Married,Postgraduate,Unemployed,5233.92,582.52,311.89,228.21,992.4,19,745.05,24.03,40.85,4336.26,High Net Worth,South,0,64,No,557.92,No
CUST001669,31,Female,Single,Undergraduate,Employed,66067.87,6795.88,3867.07,2726.7,14869.08,24,812.24,136.1,19.53,17069.95,Retail,West,15,95,No,707.58,No
CUST001670,66,Male,Married,Postgraduate,Employed,54309.97,13980.24,2691.34,2014.46,14519.51,4,694.27,109.75,5.67,39509.7,Retail,South,15,92,No,498.34,No
CUST001671,41,Male,Married,High School,Self-Employed,42392.77,9379.31,989.5,838.06,14222.52,2,702.56,181.03,18.13,22455.9,Retail,West,10,52,Yes,396.47,No
CUST001672,71,Male,Married,Postgraduate,Employed,50818.32,19606.83,2503.51,1663.33,8283.87,30,782.15,74.14,3.08,31173.95,Retail,Central,18,40,No,358.23,Yes
CUST001673,70,Male,Married,Undergraduate,Retired,28687.57,11332.71,1605.53,1329.42,3595.14,38,548.23,161.75,32.97,16900.84,Retail,Central,15,64,No,709.44,No
CUST001674,65,Female,Married,High School,Employed,68746.24,17024.38,5105.3,4566.59,5961.1,31,283.32,38.57,34.86,29139.77,Private,West,6,8,No,571.14,No
CUST001675,64,Male,Married,Postgraduate,Employed,47492.49,22623.39,1900.77,1430.76,14266.17,16,1438.55,166.96,13.42,30039.16,Retail,Central,14,51,No,476.52,No
CUST001676,38,Male,Divorced,Postgraduate,Retired,16943.23,3469.44,1217.31,755.7,1929.8,33,1212.98,185.81,32.58,13444.28,Retail,South,19,66,No,365.97,No
CUST001677,29,Male,Single,Undergraduate,Employed,55465.94,11730.2,2448.99,1522.53,9894.77,3,1240.86,132.92,2.93,25458.89,Private,Central,9,73,Yes,816.34,No
CUST001678,42,Female,Married,Postgraduate,Unemployed,13295.18,4776.23,510.24,393.15,2012.89,18,610.94,152.47,1.58,1615.43,High Net Worth,South,17,50,No,364.51,No
CUST001679,33,Male,Married,High School,Unemployed,14489.29,3987.45,922.1,780.19,1570.94,10,665.44,197.8,20.4,3559.46,Retail,West,16,20,No,843,No
CUST001680,57,Male,Single,Undergraduate,Employed,29033.97,10279.26,1957.8,1365.34,5606.36,2,1410.18,88.07,24.22,20261.84,Retail,Central,17,68,No,636.25,No
CUST001681,40,Male,Married,High School,Self-Employed,95046.58,27080.94,5699.95,4099.31,19486.92,30,1462.08,25.29,0.93,50315.54,Retail,West,6,99,No,754.43,No
CUST001682,78,Male,Divorced,Undergraduate,Employed,43797.64,12967.41,2044.43,1534.51,9062.74,30,1419.67,142.87,29.5,11248.05,Private,South,8,60,No,515.8,No
CUST001683,53,Male,Married,Undergraduate,Employed,65339.57,11878.19,3143.95,2580.24,7070.99,25,999.64,22.4,41.64,41987.77,Retail,West,13,54,No,411.8,No
CUST001684,67,Male,Single,Undergraduate,Employed,60830.64,15499.86,4382.22,2983.83,5581.35,24,439.8,122.3,20.53,45745.4,Retail,North,0,64,No,392.54,Yes
CUST001685,31,Female,Single,High School,Employed,44157.81,11548.7,2714.49,2441.44,6062.62,35,946.96,127.55,37.35,41845.74,Retail,South,16,43,Yes,736.22,No
CUST001686,69,Male,Married,Undergraduate,Employed,58093.02,26973.67,1953.69,1224.68,18555.75,10,924.72,125.21,7.56,12563.13,High Net Worth,Central,0,32,No,490.85,Yes
CUST001687,74,Male,Single,Undergraduate,Employed,59477.9,26689.35,4688.35,3313.99,9558.79,30,1371.53,49.87,26.48,49616.57,Retail,West,10,9,No,469.08,No
CUST001688,46,Female,Widowed,Undergraduate,Employed,60405.48,25101.18,2895.23,1783,15323.16,26,536.34,33.8,39.46,19393.79,Retail,North,17,30,No,599.68,Yes
CUST001689,51,Male,Married,High School,Employed,33768.52,6046.31,881.31,682.35,11199.43,35,380.95,183.39,34.1,26227.65,Retail,West,12,49,No,616.07,No
CUST001690,62,Female,Single,Undergraduate,Unemployed,7695.55,1150.18,202.96,140.3,1438.85,24,472.13,117.49,38.98,5683.98,Retail,South,12,1,No,427.99,Yes
CUST001691,33,Male,Divorced,Undergraduate,Retired,25902.9,8775.16,782.06,648.98,6872.2,20,440.4,78.16,36.06,5743.01,Retail,North,17,49,No,787.09,No
